Id,SalePrice
2735,134611.02036494785
2736,141909.91231089566
2737,120915.28847458801
2738,132510.26208882465
2739,151138.8794417753
2740,143346.0107816475
2741,145585.88792979775
2742,153839.07762844363
2743,146178.5677306604
2744,156724.11417891344
2745,139593.5437792122
2746,137730.93930491555
2747,156693.08889467915
2748,130295.02899587105
2749,132574.02973933486
2750,134231.042783031
2751,141473.88332148292
2752,189185.21136927122
2753,126143.32263757991
2754,172945.2096121004
2755,143466.1600027705
2756,99785.45189135092
2757,77545.5067612412
2758,82930.75285705274
2759,146562.68625918665
2760,125087.30520479615
2761,153310.16427535235
2762,137794.75320087766
2763,172913.10525399673
2764,159295.01935432834
2765,270829.30567902786
2766,120409.49307324267
2767,86953.25423957921
2768,125877.29671174465
2769,132033.7824631274
2770,139564.5420993338
2771,117421.12818696456
2772,114694.78902899785
2773,155878.17003664142
2774,129897.70649420698
2775,117174.57095052885
2776,128968.44042922846
2777,142033.49225287084
2778,106066.46688846833
2779,117425.30842628334
2780,94638.56118215449
2781,86894.09528034266
2782,92388.00082665053
2783,93697.84282279001
2784,123490.58213330092
2785,141442.85393463852
2786,61639.52001778708
2787,142080.4751842256
2788,77536.09438181978
2789,167181.94583052548
2790,79270.18365368797
2791,117110.35614525175
2792,58308.01415320742
2793,133798.13509346472
2794,103828.9896347867
2795,119905.54715228648
2796,100913.22702879694
2797,172630.32139071118
2798,107536.71229829693
2799,114051.04874129932
2800,75127.56646705058
2801,105930.83346573226
2802,119786.86463424297
2803,153699.00830554857
2804,126841.27640679273
2805,89033.82634355304
2806,87507.54845874109
2807,156328.8639381136
2808,143462.15908779352
2809,143745.41181495637
2810,129649.8401332447
2811,152645.3484662544
2812,149660.30824964627
2813,151072.48518409196
2814,160785.1769249292
2815,91333.17260610398
2816,261706.0151144943
2817,165470.3155862135
2818,127365.50170902877
2819,178541.05246128896
2820,141990.85025006376
2821,132671.92065275833
2822,183172.40335272465
2823,305393.3772503204
2824,179101.85855208235
2825,147873.33204593632
2826,122457.26909197425
2827,138752.70020094689
2828,204640.13578271383
2829,211675.18475440494
2830,231534.57475526066
2831,179331.75189036998
2832,252686.98916740515
2833,338814.9493247438
2834,218450.02355938673
2835,218392.15901893942
2836,190897.44531286915
2837,139997.4501486993
2838,144469.85589956076
2839,174685.49701318526
2840,188297.43431553888
2841,193935.09815550369
2842,224013.43886063373
2843,163526.15844118028
2844,161097.48501464797
2845,133895.5648418409
2846,213290.6967833698
2847,196544.41379049845
2848,217146.91724816954
2849,199406.33655572232
2850,278537.4883952199
2851,232401.25082020817
2852,223128.5119699053
2853,237293.38165870693
2854,139947.49776495874
2855,193443.84180482678
2856,201761.7638750155
2857,191936.8885836435
2858,193714.9840260196
2859,123900.22227043968
2860,127757.90423178692
2861,129074.80951349717
2862,174865.9086771199
2863,118265.49143829233
2864,214909.31795118767
2865,140821.27953128045
2866,131405.19617964287
2867,97614.00039863316
2868,97880.63955053214
2869,114442.96296701576
2870,117347.74139068766
2871,96582.53680723498
2872,51317.157501603724
2873,109246.6112495182
2874,137433.36069057914
2875,126829.94359323967
2876,151328.77389207788
2877,134482.51563408802
2878,181818.88954653742
2879,132911.22334548953
2880,104189.42395842994
2881,121610.91365613042
2882,175641.12513113566
2883,193332.1510230321
2884,190353.148169378
2885,193902.96079962538
2886,199453.17940682173
2887,92939.02321143764
2888,144536.4755204554
2889,54407.253961029506
2890,73462.07211185731
2891,146094.93819674497
2892,43522.72301205937
2893,87355.389790313
2894,50057.61763326736
2895,329855.8057339426
2896,306928.06885891734
2897,190834.9506394634
2898,143020.2186784301
2899,207043.3034697327
2900,156455.46267536556
2901,207926.19100412366
2902,210034.21184464853
2903,351727.67551486986
2904,342521.13803508243
2905,89860.84292343198
2906,195069.5680672102
2907,113654.53361263091
2908,130960.4897848493
2909,137932.74045632544
2910,79214.32870442941
2911,78372.96561443024
2912,137807.52380462774
2913,85913.11200253134
2914,73240.72865661784
2915,81872.17597468494
2916,80316.11379220094
2917,158120.97693067387
2918,117402.81892302932
2919,207183.69223310967
